Date,bitcoin,ethereum,ripple,litecoin,stellar,monero
"Dec 04, 2013",1151.17,,0.058691999999999994,44.73,,
"Dec 03, 2013",1078.28,,0.048672,39.79,,
"Dec 02, 2013",1043.33,,0.055251999999999996,33.18,,
"Dec 01, 2013",955.85,,0.051497,34.74,,
"Nov 30, 2013",1129.43,,0.038386,40.47,,
"Nov 29, 2013",1131.97,,0.030986,37.74,,
"Nov 28, 2013",1031.95,,0.028981,43.39,,
"Nov 27, 2013",1001.96,,0.024096,39.04,,
"Nov 26, 2013",928.1,,0.029913,20.35,,
"Nov 25, 2013",799.11,,0.018208000000000002,12.27,,
"Nov 24, 2013",774.25,,0.011668000000000001,10.41,,
"Nov 23, 2013",797.82,,0.009798000000000001,10.61,,
"Nov 22, 2013",771.44,,0.009717,10.13,,
"Nov 21, 2013",722.43,,0.009935,9.35,,
"Nov 20, 2013",590.83,,0.0074670000000000005,7.98,,
"Nov 19, 2013",584.61,,0.007225,8.03,,
"Nov 18, 2013",703.56,,0.010918,9.37,,
"Nov 17, 2013",492.11,,0.010209000000000001,4.09,,
"Nov 16, 2013",440.22,,0.01014,4.3,,
"Nov 15, 2013",417.95,,0.009685,4.21,,
"Nov 14, 2013",420.2,,0.009646,4.29,,
"Nov 13, 2013",407.37,,0.010846,4.11,,
"Nov 12, 2013",360.33,,0.009557,3.98,,
"Nov 11, 2013",342.44,,0.008681,4.0,,
"Nov 10, 2013",326.62,,0.008609,3.93,,
"Nov 09, 2013",339.11,,0.008653000000000001,4.22,,
"Nov 08, 2013",338.11,,0.010722,4.61,,
"Nov 07, 2013",296.41,,0.008939,4.39,,
"Nov 06, 2013",262.5,,0.007776000000000001,3.39,,
"Nov 05, 2013",245.24,,0.00715,3.04,,
"Nov 04, 2013",229.1,,0.007011,3.08,,
"Nov 03, 2013",215.05,,0.00716,2.88,,
"Nov 02, 2013",206.22,,0.006814,2.7,,
"Nov 01, 2013",206.18,,0.006353,2.45,,
"Oct 31, 2013",204.0,,0.006072999999999999,2.36,,
"Oct 30, 2013",199.97,,0.005854,2.29,,
"Oct 29, 2013",204.39,,0.005998,2.13,,
"Oct 28, 2013",198.55,,0.005942,2.18,,
"Oct 27, 2013",196.44,,0.006842,2.13,,
"Oct 26, 2013",177.32,,0.006064,2.21,,
"Oct 25, 2013",186.69,,0.00686,2.18,,
"Oct 24, 2013",198.23,,0.008596,2.27,,
"Oct 23, 2013",213.62,,0.007873,2.05,,
"Oct 22, 2013",193.76,,0.006845,1.7,,
"Oct 21, 2013",182.21,,0.006634,1.82,,
"Oct 20, 2013",174.61,,0.0067,1.93,,
"Oct 19, 2013",172.42,,0.007252,1.88,,
"Oct 18, 2013",155.96,,0.007942,1.9,,
"Oct 17, 2013",146.25,,0.008343000000000001,1.91,,
"Oct 16, 2013",142.55,,0.007305,1.92,,
"Oct 15, 2013",145.24,,0.008051,1.96,,
"Oct 14, 2013",140.52,,0.008489,2.05,,
"Oct 13, 2013",138.13,,0.008412000000000001,2.13,,
"Oct 12, 2013",135.19,,0.009382,2.12,,
"Oct 11, 2013",130.9,,0.00897,2.07,,
"Oct 10, 2013",130.59,,0.009861,2.03,,
"Oct 09, 2013",130.69,,0.009663,1.92,,
"Oct 08, 2013",126.0,,0.009451000000000001,1.98,,
"Oct 07, 2013",126.94,,0.00924,2.1,,
"Oct 06, 2013",129.0,,0.009819,2.17,,
"Oct 05, 2013",128.55,,0.009488,2.15,,
"Oct 04, 2013",129.01,,0.009873,2.2,,
"Oct 03, 2013",123.63,,0.009112,2.17,,
"Oct 02, 2013",114.13,,0.007862000000000001,1.97,,
"Oct 01, 2013",132.18,,0.010529,2.42,,
"Sep 30, 2013",133.0,,0.010931999999999999,2.35,,
"Sep 29, 2013",137.34,,0.012868000000000001,2.3,,
"Sep 28, 2013",134.78,,0.013835,2.25,,
"Sep 27, 2013",133.78,,0.014565999999999999,2.4,,
"Sep 26, 2013",128.38,,0.011713,2.39,,
"Sep 25, 2013",128.22,,0.010433,2.37,,
"Sep 24, 2013",127.25,,0.010448,2.47,,
"Sep 23, 2013",125.95,,0.010008,2.47,,
"Sep 22, 2013",129.12,,0.010406,2.53,,
"Sep 21, 2013",127.43,,0.0097,2.51,,
"Sep 20, 2013",127.04,,0.010112999999999999,2.48,,
"Sep 19, 2013",129.65,,0.010957999999999999,2.62,,
"Sep 18, 2013",131.47,,0.010782,2.56,,
"Sep 17, 2013",131.66,,0.009613,2.6,,
"Sep 16, 2013",131.72,,0.007056000000000001,2.63,,
"Sep 15, 2013",130.37,,0.0064719999999999995,2.64,,
"Sep 14, 2013",129.22,,0.00634,2.54,,
"Sep 13, 2013",134.98,,0.006513,2.67,,
"Sep 12, 2013",133.13,,0.0063490000000000005,2.7,,
"Sep 11, 2013",135.25,,0.006273,2.72,,
"Sep 10, 2013",125.91,,0.005808,2.64,,
"Sep 09, 2013",127.11,,0.00627,2.73,,
"Sep 08, 2013",121.66,,0.006183,2.73,,
"Sep 07, 2013",124.15,,0.006173,2.71,,
"Sep 06, 2013",119.15,,0.005866,2.69,,
"Sep 05, 2013",126.43,,0.005715,2.75,,
"Sep 04, 2013",126.74,,0.005695,2.81,,
"Sep 03, 2013",136.77,,0.0056700000000000006,2.6,,
"Sep 02, 2013",135.85,,0.005528,2.56,,
"Sep 01, 2013",138.34,,0.005787,2.58,,
"Aug 31, 2013",135.35,,0.005632,2.58,,
"Aug 30, 2013",133.49,,0.0059299999999999995,2.66,,
"Aug 29, 2013",122.39,,0.005763,2.55,,
"Aug 28, 2013",122.62,,0.006246,2.52,,
"Aug 27, 2013",126.5,,0.006451999999999999,2.57,,
"Aug 26, 2013",120.06,,0.006417,2.57,,
"Aug 25, 2013",122.11,,0.006104,2.59,,
"Aug 24, 2013",120.05,,0.005546,2.69,,
"Aug 23, 2013",118.5,,0.005139,2.72,,
"Aug 22, 2013",121.15,,0.005143,2.75,,
"Aug 21, 2013",123.3,,0.006131,2.7,,
"Aug 20, 2013",121.2,,0.006097999999999999,2.78,,
"Aug 19, 2013",119.0,,0.00526,2.82,,
"Aug 18, 2013",113.5,,0.0056170000000000005,2.8,,
"Aug 17, 2013",113.5,,0.005671,2.82,,
"Aug 16, 2013",108.99,,0.003134,2.72,,
"Aug 15, 2013",109.99,,0.003092,2.76,,
"Aug 14, 2013",112.56,,0.003788,2.73,,
"Aug 13, 2013",109.0,,0.0042450000000000005,2.74,,
"Aug 12, 2013",106.64,,0.004449,2.65,,
"Aug 11, 2013",105.0,,0.004415,2.69,,
"Aug 10, 2013",103.0,,0.004314,2.56,,
"Aug 09, 2013",102.8,,0.004291,2.68,,
"Aug 08, 2013",103.0,,0.004254,2.7,,
"Aug 07, 2013",106.75,,0.004417,2.76,,
"Aug 06, 2013",106.75,,0.00468,2.82,,
"Aug 05, 2013",106.22,,0.005613,2.83,,
"Aug 04, 2013",105.14,,0.005882,3.01,,
"Aug 03, 2013",104.0,,,2.96,,
"Aug 02, 2013",104.5,,,2.84,,
"Aug 01, 2013",104.0,,,2.91,,
"Jul 31, 2013",106.09,,,2.87,,
"Jul 30, 2013",107.99,,,2.99,,
"Jul 29, 2013",101.2,,,2.96,,
"Jul 28, 2013",99.76,,,2.98,,
"Jul 27, 2013",94.12,,,2.88,,
"Jul 26, 2013",96.02,,,2.9,,
"Jul 25, 2013",96.9,,,2.97,,
"Jul 24, 2013",94.51,,,2.94,,
"Jul 23, 2013",95.56,,,2.99,,
"Jul 22, 2013",91.61,,,2.89,,
"Jul 21, 2013",90.76,,,2.92,,
"Jul 20, 2013",89.39,,,2.86,,
"Jul 19, 2013",92.17,,,2.96,,
"Jul 18, 2013",90.58,,,2.89,,
"Jul 17, 2013",98.5,,,3.15,,
"Jul 16, 2013",97.45,,,3.1,,
"Jul 15, 2013",98.4,,,2.98,,
"Jul 14, 2013",94.69,,,2.91,,
"Jul 13, 2013",98.13,,,2.9,,
"Jul 12, 2013",93.59,,,2.79,,
"Jul 11, 2013",88.98,,,2.73,,
"Jul 10, 2013",86.76,,,2.81,,
"Jul 09, 2013",76.69,,,2.61,,
"Jul 08, 2013",76.52,,,2.61,,
"Jul 07, 2013",74.56,,,2.66,,
"Jul 06, 2013",70.28,,,2.52,,
"Jul 05, 2013",68.43,,,2.43,,
"Jul 04, 2013",80.53,,,2.73,,
"Jul 03, 2013",77.53,,,2.62,,
"Jul 02, 2013",90.13,,,2.83,,
"Jul 01, 2013",88.05,,,2.95,,
"Jun 30, 2013",96.61,,,2.98,,
"Jun 29, 2013",94.99,,,2.79,,
"Jun 28, 2013",94.65,,,2.75,,
"Jun 27, 2013",101.44,,,3.02,,
"Jun 26, 2013",104.0,,,2.86,,
"Jun 25, 2013",103.95,,,2.82,,
"Jun 24, 2013",102.74,,,2.87,,
"Jun 23, 2013",107.6,,,3.12,,
"Jun 22, 2013",108.3,,,2.92,,
"Jun 21, 2013",109.5,,,2.87,,
"Jun 20, 2013",110.15,,,2.29,,
"Jun 19, 2013",108.25,,,2.3,,
"Jun 18, 2013",107.4,,,2.31,,
"Jun 17, 2013",101.7,,,2.28,,
"Jun 16, 2013",99.51,,,2.13,,
"Jun 15, 2013",99.99,,,2.11,,
"Jun 14, 2013",99.98,,,2.13,,
"Jun 13, 2013",104.0,,,2.27,,
"Jun 12, 2013",108.15,,,2.38,,
"Jun 11, 2013",108.9,,,2.4,,
"Jun 10, 2013",106.35,,,2.49,,
"Jun 09, 2013",100.0,,,2.38,,
"Jun 08, 2013",108.3,,,2.56,,
"Jun 07, 2013",111.5,,,2.6,,
"Jun 06, 2013",118.0,,,2.75,,
"Jun 05, 2013",121.65,,,2.86,,
"Jun 04, 2013",121.42,,,2.87,,
"Jun 03, 2013",122.22,,,2.73,,
"Jun 02, 2013",122.29,,,2.73,,
"Jun 01, 2013",129.3,,,2.83,,
"May 31, 2013",129.0,,,2.96,,
"May 30, 2013",128.8,,,2.97,,
"May 29, 2013",132.3,,,3.1,,
"May 28, 2013",129.0,,,3.09,,
"May 27, 2013",129.75,,,3.1,,
"May 26, 2013",133.48,,,3.25,,
"May 25, 2013",131.98,,,3.12,,
"May 24, 2013",133.2,,,3.18,,
"May 23, 2013",126.7,,,3.18,,
"May 22, 2013",123.89,,,3.12,,
"May 21, 2013",122.88,,,3.09,,
"May 20, 2013",122.0,,,3.18,,
"May 19, 2013",121.99,,,3.3,,
"May 18, 2013",123.5,,,3.29,,
"May 17, 2013",123.02,,,3.19,,
"May 16, 2013",118.76,,,2.92,,
"May 15, 2013",114.22,,,2.94,,
"May 14, 2013",111.5,,,2.82,,
"May 13, 2013",117.98,,,3.28,,
"May 12, 2013",115.0,,,3.27,,
"May 11, 2013",115.24,,,3.35,,
"May 10, 2013",117.2,,,3.44,,
"May 09, 2013",112.67,,,3.42,,
"May 08, 2013",113.57,,,3.41,,
"May 07, 2013",111.5,,,3.33,,
"May 06, 2013",112.3,,,3.37,,
"May 05, 2013",115.91,,,3.59,,
"May 04, 2013",112.5,,,3.48,,
"May 03, 2013",97.75,,,3.04,,
"May 02, 2013",105.21,,,3.37,,
"May 01, 2013",116.99,,,3.8,,
"Apr 30, 2013",139.0,,,4.3,,
"Apr 29, 2013",144.54,,,4.38,,
"Apr 28, 2013",134.21,,,4.35,,
