date,bitcoin,ethereum,ripple,litecoin,stellar,monero,GSPC,RUT
2015-08-07,279.58,2.77,0.008152,4.21,0.002432,0.742292,2077.570068,1206.900024
2015-08-10,264.47,0.708448,0.00875,3.95,0.002466,0.656576,2104.179932,1222.670044
2015-08-11,270.39,1.07,0.008591,4.16,0.002398,0.603582,2084.070068,1211.140015
2015-08-12,266.38,1.22,0.008270999999999999,3.99,0.00238,0.622923,2086.050049,1208.97998
2015-08-13,264.08,1.83,0.008147,3.88,0.002264,0.575855,2083.389893,1204.73999
2015-08-14,265.68,1.83,0.008337,4.03,0.002314,0.6099060000000001,2091.540039,1212.689941
2015-08-17,257.98,1.2,0.008301000000000001,3.98,0.00217,0.610122,2102.439941,1225.089966
2015-08-18,211.08,1.09,0.007552,3.47,0.001878,0.493284,2096.919922,1214.890015
2015-08-19,226.68,1.26,0.007758,3.48,0.00181,0.534101,2079.610107,1202.97998
2015-08-20,235.35,1.46,0.007872,3.61,0.00203,0.597797,2035.72998,1172.52002
2015-08-21,232.57,1.4,0.007881,3.57,0.001995,0.568307,1970.890015,1156.790039
2015-08-24,210.5,1.23,0.007397,2.99,0.001892,0.434871,1893.209961,1111.689941
2015-08-25,221.61,1.14,0.007126,2.94,0.001855,0.490286,1867.609985,1104.099976
2015-08-26,225.83,1.16,0.007492,2.95,0.0020350000000000004,0.496679,1940.5100100000002,1132.189941
2015-08-27,224.77,1.15,0.007551,2.87,0.0020050000000000003,0.465475,1987.660034,1153.609985
2015-08-28,231.4,1.19,0.007432999999999999,2.91,0.002354,0.481627,1988.869995,1162.910034
2015-08-31,230.06,1.36,0.007884,2.84,0.002479,0.467238,1972.180054,1159.449951
2015-09-01,228.12,1.35,0.007815,2.82,0.002435,0.458517,1913.8499760000002,1128.050049
2015-09-02,229.28,1.29,0.0077,2.8,0.002423,0.468083,1948.859985,1146.030029
2015-09-03,227.18,1.26,0.007431,2.63,0.002377,0.45929,1951.130005,1145.150024
2015-09-04,230.3,1.27,0.007354999999999999,2.7,0.002321,0.467874,1921.219971,1136.170044
2015-09-08,243.61,1.24,0.007831,3.05,0.0023,0.517402,1969.410034,1161.76001
2015-09-09,238.17,1.21,0.007678,2.92,0.002195,0.506011,1942.040039,1148.22998
2015-09-10,238.48,1.17,0.007663,2.95,0.002208,0.4972470000000001,1952.290039,1153.030029
2015-09-11,240.11,0.982978,0.008444,2.96,0.002231,0.495325,1961.050049,1157.790039
2015-09-14,230.64,0.8756219999999999,0.007404000000000002,2.84,0.002139,0.482289,1953.030029,1153.5
2015-09-15,230.3,0.94441,0.00772,2.82,0.002183,0.502379,1978.089966,1166.0
2015-09-16,229.09,0.907175,0.007426,2.8,0.002159,0.5099739999999999,1995.310059,1175.199951
2015-09-17,229.81,0.874231,0.007372,2.91,0.002228,0.494782,1990.199951,1180.689941
2015-09-18,232.97,0.853685,0.007529000000000002,2.96,0.002243,0.50044,1958.030029,1163.349976
2015-09-21,227.09,0.919047,0.007247,2.8,0.002142,0.4804520000000001,1966.969971,1161.089966
2015-09-22,230.62,0.901796,0.007168000000000002,2.84,0.002138,0.471829,1942.7399899999998,1143.030029
2015-09-23,230.28,0.8934059999999999,0.006668,2.87,0.002082,0.464606,1938.7600100000002,1140.050049
2015-09-24,234.53,0.81361,0.00671,2.93,0.002058,0.468678,1932.2399899999998,1137.540039
2015-09-25,235.14,0.736223,0.00665,2.89,0.002056,0.451515,1931.339966,1122.790039
2015-09-28,239.14,0.582886,0.006293,3.07,0.002091,0.448998,1881.77002,1090.569946
2015-09-29,236.69,0.661146,0.005579,2.97,0.002055,0.435817,1884.089966,1083.910034
2015-09-30,236.06,0.738644,0.005520000000000001,3.01,0.001985,0.399882,1920.030029,1100.689941
2015-10-01,237.55,0.6902149999999999,0.005448,3.0,0.002224,0.404696,1923.819946,1097.550049
2015-10-02,237.29,0.678574,0.005868,2.99,0.002076,0.409897,1951.359985,1114.119995
2015-10-05,240.38,0.6286430000000001,0.005007999999999999,3.02,0.001989,0.4161510000000001,1987.050049,1141.640015
2015-10-06,246.06,0.650645,0.005328,3.15,0.002077,0.411378,1979.9200440000002,1133.689941
2015-10-07,242.97,0.609388,0.005375,3.06,0.002075,0.393186,1995.8299559999998,1152.599976
2015-10-08,242.3,0.6217159999999999,0.005031,3.06,0.001996,0.387872,2013.430054,1163.23999
2015-10-09,243.93,0.650628,0.004983,3.11,0.002121,0.397329,2014.890015,1165.359985
2015-10-12,245.31,0.62603,0.00526,3.14,0.002031,0.395317,2017.459961,1164.400024
2015-10-13,249.51,0.6076550000000001,0.005377000000000001,3.18,0.002101,0.388015,2003.689941,1147.839966
2015-10-14,251.99,0.522968,0.005418,3.14,0.001915,0.384266,1994.2399899999998,1136.969971
2015-10-15,254.32,0.561878,0.005399,3.1,0.001934,0.390841,2023.859985,1162.77002
2015-10-16,262.87,0.5364949999999999,0.005398,3.11,0.001936,0.411511,2033.109985,1162.310059
2015-10-19,263.44,0.4890140000000001,0.005043,3.05,0.001933,0.403212,2033.660034,1164.300049
2015-10-20,269.46,0.434829,0.004731,3.09,0.00187,0.399646,2030.77002,1163.27002
2015-10-21,266.27,0.447329,0.004697,3.08,0.001975,0.394597,2018.939941,1144.949951
2015-10-22,274.02,0.567702,0.004723,3.11,0.001957,0.403236,2052.51001,1154.52002
2015-10-23,276.5,0.5396569999999999,0.004677000000000001,3.11,0.001956,0.393922,2075.149902,1166.060059
2015-10-26,285.3,0.731317,0.004675,3.1,0.00186,0.38796,2071.179932,1159.5
2015-10-27,293.79,0.869641,0.004649,3.09,0.001997,0.409574,2065.889893,1145.290039
2015-10-28,304.62,1.0,0.004675,3.1,0.00202,0.448829,2090.350098,1178.719971
2015-10-29,313.86,1.21,0.004634,3.78,0.002069,0.447103,2089.409912,1165.630005
2015-10-30,328.01,1.04,0.004839,4.06,0.002184,0.456442,2079.360107,1161.859985
2015-11-02,361.19,0.989789,0.005156,4.16,0.00219,0.442886,2104.050049,1186.089966
2015-11-03,403.42,1.01,0.005383,4.59,0.002189,0.442707,2109.790039,1191.579956
2015-11-04,411.56,0.89905,0.004947,4.23,0.00218,0.505869,2102.310059,1190.380005
2015-11-05,386.35,0.8956370000000001,0.0045060000000000005,3.96,0.002012,0.43253,2099.929932,1190.689941
2015-11-06,374.47,0.926032,0.004562,3.55,0.001917,0.439195,2099.199951,1199.75
2015-11-09,380.26,0.999278,0.004609,3.4,0.002033,0.472776,2078.580078,1184.430054
2015-11-10,336.82,0.934348,0.004406,3.12,0.002039,0.460954,2081.719971,1187.699951
2015-11-11,311.08,0.791829,0.004264,2.97,0.001964,0.450299,2075.0,1178.069946
2015-11-12,338.15,0.895711,0.004541,3.28,0.002124,0.443275,2045.969971,1154.810059
2015-11-13,336.75,0.904096,0.004477,3.23,0.001974,0.452619,2023.040039,1146.550049
2015-11-16,330.75,0.928962,0.004234,3.19,0.001922,0.435954,2053.189941,1156.079956
